year,month,date,nao,ea,amo,nao_lag1m,nao_lag2m,nao_lag3m,nao_roll3m,ea_lag1m,ea_lag2m,ea_lag3m,ea_roll3m,amo_lag1m,amo_lag2m,amo_lag3m,amo_roll3m
1877,1,1877-01-01,,,0.03,,,,,,,,,0.13,0.2,0.55,0.11999999999999993
1877,2,1877-02-01,,,0.22,,,,,,,,,0.03,0.13,0.2,0.1266666666666666
1877,3,1877-03-01,,,0.31,,,,,,,,,0.22,0.03,0.13,0.18666666666666662
1877,4,1877-04-01,,,0.26,,,,,,,,,0.31,0.22,0.03,0.26333333333333325
1877,5,1877-05-01,,,0.34,,,,,,,,,0.26,0.31,0.22,0.3033333333333333
1877,6,1877-06-01,,,0.42,,,,,,,,,0.34,0.26,0.31,0.3399999999999999
1877,7,1877-07-01,,,0.39,,,,,,,,,0.42,0.34,0.26,0.3833333333333333
1877,8,1877-08-01,,,0.23,,,,,,,,,0.39,0.42,0.34,0.3466666666666666
1877,9,1877-09-01,,,0.37,,,,,,,,,0.23,0.39,0.42,0.32999999999999996
1877,10,1877-10-01,,,0.73,,,,,,,,,0.37,0.23,0.39,0.4433333333333333
1877,11,1877-11-01,,,0.67,,,,,,,,,0.73,0.37,0.23,0.59
1877,12,1877-12-01,,,0.62,,,,,,,,,0.67,0.73,0.37,0.6733333333333332
1878,1,1878-01-01,,,0.45,,,,,,,,,0.62,0.67,0.73,0.58
1878,2,1878-02-01,,,0.36,,,,,,,,,0.45,0.62,0.67,0.4766666666666666
1878,3,1878-03-01,,,0.74,,,,,,,,,0.36,0.45,0.62,0.5166666666666666
1878,4,1878-04-01,,,0.69,,,,,,,,,0.74,0.36,0.45,0.5966666666666666
1878,5,1878-05-01,,,0.62,,,,,,,,,0.69,0.74,0.36,0.6833333333333332
1878,6,1878-06-01,,,0.47,,,,,,,,,0.62,0.69,0.74,0.5933333333333333
1878,7,1878-07-01,,,0.38,,,,,,,,,0.47,0.62,0.69,0.48999999999999994
1878,8,1878-08-01,,,0.64,,,,,,,,,0.38,0.47,0.62,0.4966666666666666
1878,9,1878-09-01,,,0.34,,,,,,,,,0.64,0.38,0.47,0.4533333333333333
1878,10,1878-10-01,,,-0.04,,,,,,,,,0.34,0.64,0.38,0.3133333333333333
1878,11,1878-11-01,,,0.04,,,,,,,,,-0.04,0.34,0.64,0.11333333333333327
1878,12,1878-12-01,,,0.43,,,,,,,,,0.04,-0.04,0.34,0.14333333333333326
1879,1,1879-01-01,,,0.13,,,,,,,,,0.43,0.04,-0.04,0.19999999999999993
1879,2,1879-02-01,,,0.2,,,,,,,,,0.13,0.43,0.04,0.25333333333333324
1879,3,1879-03-01,,,-0.06,,,,,,,,,0.2,0.13,0.43,0.08999999999999993
1879,4,1879-04-01,,,0.09,,,,,,,,,-0.06,0.2,0.13,0.07666666666666659
1879,5,1879-05-01,,,0.21,,,,,,,,,0.09,-0.06,0.2,0.07999999999999992
1879,6,1879-06-01,,,0.09,,,,,,,,,0.21,0.09,-0.06,0.12999999999999992
1879,7,1879-07-01,,,-0.08,,,,,,,,,0.09,0.21,0.09,0.07333333333333326
1879,8,1879-08-01,,,-0.21,,,,,,,,,-0.08,0.09,0.21,-0.06666666666666675
1879,9,1879-09-01,,,0.07,,,,,,,,,-0.21,-0.08,0.09,-0.07333333333333342
1879,10,1879-10-01,,,0.36,,,,,,,,,0.07,-0.21,-0.08,0.07333333333333325
1879,11,1879-11-01,,,0.19,,,,,,,,,0.36,0.07,-0.21,0.20666666666666658
1879,12,1879-12-01,,,0.1,,,,,,,,,0.19,0.36,0.07,0.2166666666666666
1880,1,1880-01-01,,,0.15,,,,,,,,,0.1,0.19,0.36,0.14666666666666658
1880,2,1880-02-01,,,0.17,,,,,,,,,0.15,0.1,0.19,0.13999999999999993
1880,3,1880-03-01,,,0.18,,,,,,,,,0.17,0.15,0.1,0.1666666666666666
1880,4,1880-04-01,,,0.11,,,,,,,,,0.18,0.17,0.15,0.15333333333333327
1880,5,1880-05-01,,,-0.13,,,,,,,,,0.11,0.18,0.17,0.05333333333333327
1880,6,1880-06-01,,,-0.19,,,,,,,,,-0.13,0.11,0.18,-0.07000000000000008
1880,7,1880-07-01,,,0.08,,,,,,,,,-0.19,-0.13,0.11,-0.08000000000000007
1880,8,1880-08-01,,,-0.02,,,,,,,,,0.08,-0.19,-0.13,-0.04333333333333341
1880,9,1880-09-01,,,-0.03,,,,,,,,,-0.02,0.08,-0.19,0.009999999999999927
1880,10,1880-10-01,,,0.15,,,,,,,,,-0.03,-0.02,0.08,0.03333333333333326
1880,11,1880-11-01,,,0.03,,,,,,,,,0.15,-0.03,-0.02,0.049999999999999926
1880,12,1880-12-01,,,-0.0,,,,,,,,,0.03,0.15,-0.03,0.05999999999999992
1881,1,1881-01-01,,,0.28,,,,,,,,,-0.0,0.03,0.15,0.10333333333333328
1881,2,1881-02-01,,,0.36,,,,,,,,,0.28,-0.0,0.03,0.21333333333333326
1881,3,1881-03-01,,,0.23,,,,,,,,,0.36,0.28,-0.0,0.2899999999999999
1881,4,1881-04-01,,,0.06,,,,,,,,,0.23,0.36,0.28,0.2166666666666666
1881,5,1881-05-01,,,0.1,,,,,,,,,0.06,0.23,0.36,0.12999999999999992
1881,6,1881-06-01,,,0.08,,,,,,,,,0.1,0.06,0.23,0.07999999999999992
1881,7,1881-07-01,,,-0.06,,,,,,,,,0.08,0.1,0.06,0.03999999999999993
1881,8,1881-08-01,,,-0.19,,,,,,,,,-0.06,0.08,0.1,-0.05666666666666673
1881,9,1881-09-01,,,-0.15,,,,,,,,,-0.19,-0.06,0.08,-0.13333333333333341
1881,10,1881-10-01,,,-0.26,,,,,,,,,-0.15,-0.19,-0.06,-0.2000000000000001
1881,11,1881-11-01,,,-0.4,,,,,,,,,-0.26,-0.15,-0.19,-0.2700000000000001
1881,12,1881-12-01,,,-0.36,,,,,,,,,-0.4,-0.26,-0.15,-0.3400000000000001
1882,1,1882-01-01,,,-0.03,,,,,,,,,-0.36,-0.4,-0.26,-0.2633333333333334
1882,2,1882-02-01,,,-0.04,,,,,,,,,-0.03,-0.36,-0.4,-0.1433333333333334
1882,3,1882-03-01,,,-0.09,,,,,,,,,-0.04,-0.03,-0.36,-0.053333333333333406
1882,4,1882-04-01,,,-0.11,,,,,,,,,-0.09,-0.04,-0.03,-0.08000000000000007
1882,5,1882-05-01,,,-0.22,,,,,,,,,-0.11,-0.09,-0.04,-0.1400000000000001
1882,6,1882-06-01,,,-0.17,,,,,,,,,-0.22,-0.11,-0.09,-0.16666666666666674
1882,7,1882-07-01,,,-0.13,,,,,,,,,-0.17,-0.22,-0.11,-0.17333333333333342
1882,8,1882-08-01,,,-0.19,,,,,,,,,-0.13,-0.17,-0.22,-0.1633333333333334
1882,9,1882-09-01,,,-0.28,,,,,,,,,-0.19,-0.13,-0.17,-0.2000000000000001
1882,10,1882-10-01,,,-0.12,,,,,,,,,-0.28,-0.19,-0.13,-0.19666666666666677
1882,11,1882-11-01,,,0.03,,,,,,,,,-0.12,-0.28,-0.19,-0.1233333333333334
1882,12,1882-12-01,,,-0.0,,,,,,,,,0.03,-0.12,-0.28,-0.030000000000000072
1883,1,1883-01-01,,,-0.07,,,,,,,,,-0.0,0.03,-0.12,-0.01333333333333341
1883,2,1883-02-01,,,-0.23,,,,,,,,,-0.07,-0.0,0.03,-0.10000000000000009
1883,3,1883-03-01,,,-0.37,,,,,,,,,-0.23,-0.07,-0.0,-0.2233333333333334
1883,4,1883-04-01,,,-0.36,,,,,,,,,-0.37,-0.23,-0.07,-0.3200000000000001
1883,5,1883-05-01,,,-0.42,,,,,,,,,-0.36,-0.37,-0.23,-0.38333333333333336
1883,6,1883-06-01,,,-0.39,,,,,,,,,-0.42,-0.36,-0.37,-0.39000000000000007
1883,7,1883-07-01,,,-0.43,,,,,,,,,-0.39,-0.42,-0.36,-0.4133333333333334
1883,8,1883-08-01,,,-0.49,,,,,,,,,-0.43,-0.39,-0.42,-0.43666666666666676
1883,9,1883-09-01,,,-0.63,,,,,,,,,-0.49,-0.43,-0.39,-0.5166666666666667
1883,10,1883-10-01,,,-0.36,,,,,,,,,-0.63,-0.49,-0.43,-0.4933333333333334
1883,11,1883-11-01,,,-0.19,,,,,,,,,-0.36,-0.63,-0.49,-0.39333333333333337
1883,12,1883-12-01,,,-0.05,,,,,,,,,-0.19,-0.36,-0.63,-0.20000000000000007
1884,1,1884-01-01,,,-0.19,,,,,,,,,-0.05,-0.19,-0.36,-0.1433333333333334
1884,2,1884-02-01,,,-0.19,,,,,,,,,-0.19,-0.05,-0.19,-0.1433333333333334
1884,3,1884-03-01,,,-0.28,,,,,,,,,-0.19,-0.19,-0.05,-0.22000000000000008
1884,4,1884-04-01,,,-0.43,,,,,,,,,-0.28,-0.19,-0.19,-0.3000000000000001
1884,5,1884-05-01,,,-0.25,,,,,,,,,-0.43,-0.28,-0.19,-0.32000000000000006
1884,6,1884-06-01,,,-0.48,,,,,,,,,-0.25,-0.43,-0.28,-0.3866666666666667
1884,7,1884-07-01,,,-0.68,,,,,,,,,-0.48,-0.25,-0.43,-0.47000000000000003
1884,8,1884-08-01,,,-0.53,,,,,,,,,-0.68,-0.48,-0.25,-0.5633333333333335
1884,9,1884-09-01,,,-0.52,,,,,,,,,-0.53,-0.68,-0.48,-0.5766666666666668
1884,10,1884-10-01,,,-0.41,,,,,,,,,-0.52,-0.53,-0.68,-0.48666666666666675
1884,11,1884-11-01,,,-0.48,,,,,,,,,-0.41,-0.52,-0.53,-0.47000000000000003
1884,12,1884-12-01,,,-0.23,,,,,,,,,-0.48,-0.41,-0.52,-0.37333333333333335
1885,1,1885-01-01,,,-0.22,,,,,,,,,-0.23,-0.48,-0.41,-0.3100000000000001
1885,2,1885-02-01,,,-0.2,,,,,,,,,-0.22,-0.23,-0.48,-0.21666666666666676
1885,3,1885-03-01,,,-0.29,,,,,,,,,-0.2,-0.22,-0.23,-0.23666666666666672
1885,4,1885-04-01,,,-0.23,,,,,,,,,-0.29,-0.2,-0.22,-0.24000000000000007
1885,5,1885-05-01,,,-0.23,,,,,,,,,-0.23,-0.29,-0.2,-0.25000000000000006
1885,6,1885-06-01,,,-0.41,,,,,,,,,-0.23,-0.23,-0.29,-0.2900000000000001
1885,7,1885-07-01,,,-0.41,,,,,,,,,-0.41,-0.23,-0.23,-0.3500000000000001
1885,8,1885-08-01,,,-0.23,,,,,,,,,-0.41,-0.41,-0.23,-0.3500000000000001
1885,9,1885-09-01,,,-0.26,,,,,,,,,-0.23,-0.41,-0.41,-0.3000000000000001
1885,10,1885-10-01,,,-0.08,,,,,,,,,-0.26,-0.23,-0.41,-0.19000000000000009
1885,11,1885-11-01,,,-0.04,,,,,,,,,-0.08,-0.26,-0.23,-0.12666666666666676
1885,12,1885-12-01,,,0.01,,,,,,,,,-0.04,-0.08,-0.26,-0.03666666666666676
1886,1,1886-01-01,,,0.15,,,,,,,,,0.01,-0.04,-0.08,0.039999999999999904
1886,2,1886-02-01,,,0.15,,,,,,,,,0.15,0.01,-0.04,0.10333333333333324
1886,3,1886-03-01,,,0.05,,,,,,,,,0.15,0.15,0.01,0.11666666666666657
1886,4,1886-04-01,,,0.07,,,,,,,,,0.05,0.15,0.15,0.08999999999999991
1886,5,1886-05-01,,,0.14,,,,,,,,,0.07,0.05,0.15,0.0866666666666666
1886,6,1886-06-01,,,0.03,,,,,,,,,0.14,0.07,0.05,0.07999999999999992
1886,7,1886-07-01,,,-0.09,,,,,,,,,0.03,0.14,0.07,0.02666666666666659
1886,8,1886-08-01,,,-0.32,,,,,,,,,-0.09,0.03,0.14,-0.12666666666666673
1886,9,1886-09-01,,,-0.39,,,,,,,,,-0.32,-0.09,0.03,-0.2666666666666668
1886,10,1886-10-01,,,-0.18,,,,,,,,,-0.39,-0.32,-0.09,-0.29666666666666675
1886,11,1886-11-01,,,-0.19,,,,,,,,,-0.18,-0.39,-0.32,-0.2533333333333334
1886,12,1886-12-01,,,-0.18,,,,,,,,,-0.19,-0.18,-0.39,-0.18333333333333343
1887,1,1887-01-01,,,-0.28,,,,,,,,,-0.18,-0.19,-0.18,-0.21666666666666679
1887,2,1887-02-01,,,-0.22,,,,,,,,,-0.28,-0.18,-0.19,-0.22666666666666677
1887,3,1887-03-01,,,-0.17,,,,,,,,,-0.22,-0.28,-0.18,-0.2233333333333334
1887,4,1887-04-01,,,-0.21,,,,,,,,,-0.17,-0.22,-0.28,-0.2000000000000001
1887,5,1887-05-01,,,-0.12,,,,,,,,,-0.21,-0.17,-0.22,-0.16666666666666677
1887,6,1887-06-01,,,0.08,,,,,,,,,-0.12,-0.21,-0.17,-0.08333333333333343
1887,7,1887-07-01,,,-0.04,,,,,,,,,0.08,-0.12,-0.21,-0.026666666666666755
1887,8,1887-08-01,,,-0.21,,,,,,,,,-0.04,0.08,-0.12,-0.056666666666666754
1887,9,1887-09-01,,,-0.29,,,,,,,,,-0.21,-0.04,0.08,-0.18000000000000008
1887,10,1887-10-01,,,-0.07,,,,,,,,,-0.29,-0.21,-0.04,-0.19000000000000009
1887,11,1887-11-01,,,-0.0,,,,,,,,,-0.07,-0.29,-0.21,-0.12000000000000009
1887,12,1887-12-01,,,0.02,,,,,,,,,-0.0,-0.07,-0.29,-0.01666666666666676
1888,1,1888-01-01,,,0.05,,,,,,,,,0.02,-0.0,-0.07,0.023333333333333244
1888,2,1888-02-01,,,-0.03,,,,,,,,,0.05,0.02,-0.0,0.013333333333333244
1888,3,1888-03-01,,,-0.05,,,,,,,,,-0.03,0.05,0.02,-0.01000000000000009
1888,4,1888-04-01,,,-0.29,,,,,,,,,-0.05,-0.03,0.05,-0.12333333333333342
1888,5,1888-05-01,,,-0.14,,,,,,,,,-0.29,-0.05,-0.03,-0.16000000000000011
1888,6,1888-06-01,,,-0.07,,,,,,,,,-0.14,-0.29,-0.05,-0.16666666666666674
1888,7,1888-07-01,,,-0.34,,,,,,,,,-0.07,-0.14,-0.29,-0.18333333333333343
1888,8,1888-08-01,,,-0.41,,,,,,,,,-0.34,-0.07,-0.14,-0.27333333333333343
1888,9,1888-09-01,,,-0.31,,,,,,,,,-0.41,-0.34,-0.07,-0.35333333333333344
1888,10,1888-10-01,,,-0.14,,,,,,,,,-0.31,-0.41,-0.34,-0.2866666666666668
1888,11,1888-11-01,,,-0.08,,,,,,,,,-0.14,-0.31,-0.41,-0.17666666666666675
1888,12,1888-12-01,,,-0.03,,,,,,,,,-0.08,-0.14,-0.31,-0.08333333333333343
1889,1,1889-01-01,,,-0.1,,,,,,,,,-0.03,-0.08,-0.14,-0.0700000000000001
1889,2,1889-02-01,,,-0.11,,,,,,,,,-0.1,-0.03,-0.08,-0.08000000000000008
1889,3,1889-03-01,,,-0.02,,,,,,,,,-0.11,-0.1,-0.03,-0.07666666666666676
1889,4,1889-04-01,,,0.02,,,,,,,,,-0.02,-0.11,-0.1,-0.036666666666666764
1889,5,1889-05-01,,,0.04,,,,,,,,,0.02,-0.02,-0.11,0.01333333333333324
1889,6,1889-06-01,,,-0.13,,,,,,,,,0.04,0.02,-0.02,-0.023333333333333428
1889,7,1889-07-01,,,-0.34,,,,,,,,,-0.13,0.04,0.02,-0.14333333333333342
1889,8,1889-08-01,,,-0.32,,,,,,,,,-0.34,-0.13,0.04,-0.2633333333333335
1889,9,1889-09-01,,,-0.26,,,,,,,,,-0.32,-0.34,-0.13,-0.3066666666666668
1889,10,1889-10-01,,,-0.19,,,,,,,,,-0.26,-0.32,-0.34,-0.25666666666666677
1889,11,1889-11-01,,,-0.02,,,,,,,,,-0.19,-0.26,-0.32,-0.15666666666666676
1889,12,1889-12-01,,,-0.06,,,,,,,,,-0.02,-0.19,-0.26,-0.0900000000000001
1890,1,1890-01-01,,,-0.13,,,,,,,,,-0.06,-0.02,-0.19,-0.0700000000000001
1890,2,1890-02-01,,,-0.21,,,,,,,,,-0.13,-0.06,-0.02,-0.13333333333333344
1890,3,1890-03-01,,,-0.29,,,,,,,,,-0.21,-0.13,-0.06,-0.2100000000000001
1890,4,1890-04-01,,,-0.52,,,,,,,,,-0.29,-0.21,-0.13,-0.34000000000000014
1890,5,1890-05-01,,,-0.47,,,,,,,,,-0.52,-0.29,-0.21,-0.42666666666666675
1890,6,1890-06-01,,,-0.47,,,,,,,,,-0.47,-0.52,-0.29,-0.4866666666666668
1890,7,1890-07-01,,,-0.76,,,,,,,,,-0.47,-0.47,-0.52,-0.5666666666666668
1890,8,1890-08-01,,,-0.86,,,,,,,,,-0.76,-0.47,-0.47,-0.6966666666666668
1890,9,1890-09-01,,,-0.65,,,,,,,,,-0.86,-0.76,-0.47,-0.7566666666666668
1890,10,1890-10-01,,,-0.24,,,,,,,,,-0.65,-0.86,-0.76,-0.5833333333333335
1890,11,1890-11-01,,,-0.32,,,,,,,,,-0.24,-0.65,-0.86,-0.4033333333333335
1890,12,1890-12-01,,,-0.47,,,,,,,,,-0.32,-0.24,-0.65,-0.34333333333333343
1891,1,1891-01-01,,,-0.57,,,,,,,,,-0.47,-0.32,-0.24,-0.4533333333333334
1891,2,1891-02-01,,,-0.41,,,,,,,,,-0.57,-0.47,-0.32,-0.4833333333333334
1891,3,1891-03-01,,,-0.28,,,,,,,,,-0.41,-0.57,-0.47,-0.4200000000000001
1891,4,1891-04-01,,,-0.2,,,,,,,,,-0.28,-0.41,-0.57,-0.2966666666666668
1891,5,1891-05-01,,,-0.23,,,,,,,,,-0.2,-0.28,-0.41,-0.23666666666666683
1891,6,1891-06-01,,,-0.28,,,,,,,,,-0.23,-0.2,-0.28,-0.23666666666666683
1891,7,1891-07-01,,,-0.24,,,,,,,,,-0.28,-0.23,-0.2,-0.25000000000000017
1891,8,1891-08-01,,,-0.28,,,,,,,,,-0.24,-0.28,-0.23,-0.26666666666666683
1891,9,1891-09-01,,,-0.25,,,,,,,,,-0.28,-0.24,-0.28,-0.2566666666666668
1891,10,1891-10-01,,,-0.35,,,,,,,,,-0.25,-0.28,-0.24,-0.2933333333333335
1891,11,1891-11-01,,,-0.52,,,,,,,,,-0.35,-0.25,-0.28,-0.3733333333333335
1891,12,1891-12-01,,,-0.29,,,,,,,,,-0.52,-0.35,-0.25,-0.38666666666666677
1892,1,1892-01-01,,,-0.22,,,,,,,,,-0.29,-0.52,-0.35,-0.3433333333333335
1892,2,1892-02-01,,,-0.26,,,,,,,,,-0.22,-0.29,-0.52,-0.2566666666666668
1892,3,1892-03-01,,,-0.24,,,,,,,,,-0.26,-0.22,-0.29,-0.24000000000000013
1892,4,1892-04-01,,,-0.37,,,,,,,,,-0.24,-0.26,-0.22,-0.2900000000000002
1892,5,1892-05-01,,,-0.55,,,,,,,,,-0.37,-0.24,-0.26,-0.3866666666666669
1892,6,1892-06-01,,,-0.66,,,,,,,,,-0.55,-0.37,-0.24,-0.5266666666666668
1892,7,1892-07-01,,,-0.68,,,,,,,,,-0.66,-0.55,-0.37,-0.6300000000000002
1892,8,1892-08-01,,,-0.51,,,,,,,,,-0.68,-0.66,-0.55,-0.6166666666666669
1892,9,1892-09-01,,,-0.62,,,,,,,,,-0.51,-0.68,-0.66,-0.6033333333333335
1892,10,1892-10-01,,,-0.61,,,,,,,,,-0.62,-0.51,-0.68,-0.5800000000000002
1892,11,1892-11-01,,,-0.43,,,,,,,,,-0.61,-0.62,-0.51,-0.5533333333333335
1892,12,1892-12-01,,,-0.34,,,,,,,,,-0.43,-0.61,-0.62,-0.4600000000000002
1893,1,1893-01-01,,,-0.22,,,,,,,,,-0.34,-0.43,-0.61,-0.3300000000000002
1893,2,1893-02-01,,,-0.25,,,,,,,,,-0.22,-0.34,-0.43,-0.2700000000000002
1893,3,1893-03-01,,,-0.38,,,,,,,,,-0.25,-0.22,-0.34,-0.2833333333333335
1893,4,1893-04-01,,,-0.45,,,,,,,,,-0.38,-0.25,-0.22,-0.36000000000000015
1893,5,1893-05-01,,,-0.37,,,,,,,,,-0.45,-0.38,-0.25,-0.4000000000000002
1893,6,1893-06-01,,,-0.18,,,,,,,,,-0.37,-0.45,-0.38,-0.3333333333333335
1893,7,1893-07-01,,,-0.3,,,,,,,,,-0.18,-0.37,-0.45,-0.2833333333333335
1893,8,1893-08-01,,,-0.27,,,,,,,,,-0.3,-0.18,-0.37,-0.25000000000000017
1893,9,1893-09-01,,,-0.32,,,,,,,,,-0.27,-0.3,-0.18,-0.29666666666666686
1893,10,1893-10-01,,,-0.21,,,,,,,,,-0.32,-0.27,-0.3,-0.2666666666666669
1893,11,1893-11-01,,,-0.14,,,,,,,,,-0.21,-0.32,-0.27,-0.22333333333333352
1893,12,1893-12-01,,,-0.21,,,,,,,,,-0.14,-0.21,-0.32,-0.18666666666666684
1894,1,1894-01-01,,,-0.3,,,,,,,,,-0.21,-0.14,-0.21,-0.21666666666666687
1894,2,1894-02-01,,,-0.36,,,,,,,,,-0.3,-0.21,-0.14,-0.2900000000000002
1894,3,1894-03-01,,,-0.48,,,,,,,,,-0.36,-0.3,-0.21,-0.38000000000000017
1894,4,1894-04-01,,,-0.6,,,,,,,,,-0.48,-0.36,-0.3,-0.48000000000000015
1894,5,1894-05-01,,,-0.46,,,,,,,,,-0.6,-0.48,-0.36,-0.5133333333333335
1894,6,1894-06-01,,,-0.62,,,,,,,,,-0.46,-0.6,-0.48,-0.5600000000000002
1894,7,1894-07-01,,,-0.55,,,,,,,,,-0.62,-0.46,-0.6,-0.5433333333333336
1894,8,1894-08-01,,,-0.64,,,,,,,,,-0.55,-0.62,-0.46,-0.6033333333333335
1894,9,1894-09-01,,,-0.53,,,,,,,,,-0.64,-0.55,-0.62,-0.5733333333333336
1894,10,1894-10-01,,,-0.56,,,,,,,,,-0.53,-0.64,-0.55,-0.5766666666666668
1894,11,1894-11-01,,,-0.52,,,,,,,,,-0.56,-0.53,-0.64,-0.5366666666666667
1894,12,1894-12-01,,,-0.39,,,,,,,,,-0.52,-0.56,-0.53,-0.4900000000000002
1895,1,1895-01-01,,,-0.28,,,,,,,,,-0.39,-0.52,-0.56,-0.3966666666666668
1895,2,1895-02-01,,,-0.39,,,,,,,,,-0.28,-0.39,-0.52,-0.3533333333333335
1895,3,1895-03-01,,,-0.6,,,,,,,,,-0.39,-0.28,-0.39,-0.4233333333333335
1895,4,1895-04-01,,,-0.7,,,,,,,,,-0.6,-0.39,-0.28,-0.5633333333333335
1895,5,1895-05-01,,,-0.6,,,,,,,,,-0.7,-0.6,-0.39,-0.6333333333333334
1895,6,1895-06-01,,,-0.51,,,,,,,,,-0.6,-0.7,-0.6,-0.6033333333333335
1895,7,1895-07-01,,,-0.4,,,,,,,,,-0.51,-0.6,-0.7,-0.5033333333333335
1895,8,1895-08-01,,,-0.45,,,,,,,,,-0.4,-0.51,-0.6,-0.45333333333333353
1895,9,1895-09-01,,,-0.24,,,,,,,,,-0.45,-0.4,-0.51,-0.3633333333333335
1895,10,1895-10-01,,,-0.13,,,,,,,,,-0.24,-0.45,-0.4,-0.2733333333333335
1895,11,1895-11-01,,,-0.22,,,,,,,,,-0.13,-0.24,-0.45,-0.1966666666666668
1895,12,1895-12-01,,,-0.21,,,,,,,,,-0.22,-0.13,-0.24,-0.18666666666666684
1896,1,1896-01-01,,,-0.27,,,,,,,,,-0.21,-0.22,-0.13,-0.23333333333333348
1896,2,1896-02-01,,,-0.23,,,,,,,,,-0.27,-0.21,-0.22,-0.23666666666666683
1896,3,1896-03-01,,,-0.24,,,,,,,,,-0.23,-0.27,-0.21,-0.2466666666666668
1896,4,1896-04-01,,,-0.22,,,,,,,,,-0.24,-0.23,-0.27,-0.23000000000000012
1896,5,1896-05-01,,,0.14,,,,,,,,,-0.22,-0.24,-0.23,-0.10666666666666681
1896,6,1896-06-01,,,0.03,,,,,,,,,0.14,-0.22,-0.24,-0.016666666666666812
1896,7,1896-07-01,,,-0.21,,,,,,,,,0.03,0.14,-0.22,-0.013333333333333475
1896,8,1896-08-01,,,-0.15,,,,,,,,,-0.21,0.03,0.14,-0.11000000000000014
1896,9,1896-09-01,,,-0.04,,,,,,,,,-0.15,-0.21,0.03,-0.1333333333333335
1896,10,1896-10-01,,,-0.08,,,,,,,,,-0.04,-0.15,-0.21,-0.09000000000000015
1896,11,1896-11-01,,,0.03,,,,,,,,,-0.08,-0.04,-0.15,-0.030000000000000148
1896,12,1896-12-01,,,-0.12,,,,,,,,,0.03,-0.08,-0.04,-0.05666666666666681
1897,1,1897-01-01,,,-0.26,,,,,,,,,-0.12,0.03,-0.08,-0.11666666666666681
1897,2,1897-02-01,,,-0.13,,,,,,,,,-0.26,-0.12,0.03,-0.17000000000000015
1897,3,1897-03-01,,,0.06,,,,,,,,,-0.13,-0.26,-0.12,-0.11000000000000015
1897,4,1897-04-01,,,-0.01,,,,,,,,,0.06,-0.13,-0.26,-0.026666666666666814
1897,5,1897-05-01,,,-0.11,,,,,,,,,-0.01,0.06,-0.13,-0.020000000000000146
1897,6,1897-06-01,,,-0.17,,,,,,,,,-0.11,-0.01,0.06,-0.09666666666666683
1897,7,1897-07-01,,,-0.17,,,,,,,,,-0.17,-0.11,-0.01,-0.15000000000000016
1897,8,1897-08-01,,,-0.33,,,,,,,,,-0.17,-0.17,-0.11,-0.2233333333333335
1897,9,1897-09-01,,,-0.36,,,,,,,,,-0.33,-0.17,-0.17,-0.2866666666666668
1897,10,1897-10-01,,,-0.27,,,,,,,,,-0.36,-0.33,-0.17,-0.3200000000000001
1897,11,1897-11-01,,,-0.2,,,,,,,,,-0.27,-0.36,-0.33,-0.27666666666666684
1897,12,1897-12-01,,,-0.26,,,,,,,,,-0.2,-0.27,-0.36,-0.24333333333333348
1898,1,1898-01-01,,,-0.25,,,,,,,,,-0.26,-0.2,-0.27,-0.2366666666666668
1898,2,1898-02-01,,,-0.16,,,,,,,,,-0.25,-0.26,-0.2,-0.2233333333333335
1898,3,1898-03-01,,,-0.13,,,,,,,,,-0.16,-0.25,-0.26,-0.18000000000000016
1898,4,1898-04-01,,,-0.24,,,,,,,,,-0.13,-0.16,-0.25,-0.17666666666666683
1898,5,1898-05-01,,,-0.24,,,,,,,,,-0.24,-0.13,-0.16,-0.20333333333333348
1898,6,1898-06-01,,,-0.13,,,,,,,,,-0.24,-0.24,-0.13,-0.20333333333333348
1898,7,1898-07-01,,,-0.1,,,,,,,,,-0.13,-0.24,-0.24,-0.15666666666666682
1898,8,1898-08-01,,,-0.12,,,,,,,,,-0.1,-0.13,-0.24,-0.11666666666666681
1898,9,1898-09-01,,,-0.11,,,,,,,,,-0.12,-0.1,-0.13,-0.11000000000000015
1898,10,1898-10-01,,,-0.25,,,,,,,,,-0.11,-0.12,-0.1,-0.16000000000000014
1898,11,1898-11-01,,,-0.36,,,,,,,,,-0.25,-0.11,-0.12,-0.24000000000000013
1898,12,1898-12-01,,,-0.34,,,,,,,,,-0.36,-0.25,-0.11,-0.3166666666666668
1899,1,1899-01-01,,,-0.21,,,,,,,,,-0.34,-0.36,-0.25,-0.3033333333333335
1899,2,1899-02-01,,,-0.3,,,,,,,,,-0.21,-0.34,-0.36,-0.2833333333333335
1899,3,1899-03-01,,,-0.35,,,,,,,,,-0.3,-0.21,-0.34,-0.2866666666666668
1899,4,1899-04-01,,,-0.13,,,,,,,,,-0.35,-0.3,-0.21,-0.2600000000000001
1899,5,1899-05-01,,,-0.12,,,,,,,,,-0.13,-0.35,-0.3,-0.20000000000000015
1899,6,1899-06-01,,,-0.23,,,,,,,,,-0.12,-0.13,-0.35,-0.16000000000000014
1899,7,1899-07-01,,,-0.21,,,,,,,,,-0.23,-0.12,-0.13,-0.18666666666666684
1899,8,1899-08-01,,,-0.05,,,,,,,,,-0.21,-0.23,-0.12,-0.16333333333333347
1899,9,1899-09-01,,,-0.09,,,,,,,,,-0.05,-0.21,-0.23,-0.11666666666666682
